"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000162669",225.805477406373,0.410547833743346,1.68405174601187,4.49533520083918,0.609961612466358,0.792879412525163,"HFM1"
"ENSG00000163380",75.1757459563367,1.30902566568233,2.30850809638139,4.49485249166088,0.610026021365046,0.792879412525163,"LMOD3"
"ENSG00000173988",255.610471578812,2.80344544867252,1.72333348020539,4.49649484425703,0.609806885814599,0.792879412525163,"LRRC63"
"ENSG00000215277",14.934051230342,4.20270121688815,4.47778033371688,4.49576539740453,0.609904211879304,0.792879412525163,"RNF212B"
"ENSG00000229739",18.1110969021513,0.593316526805571,4.09042859874214,4.49494499298369,0.610013678586814,0.792879412525163,"LOC102724919"
"ENSG00000261766",13.275927574698,-7.28094225151686,4.26124195186948,4.49697635308189,0.609742642898756,0.792879412525163,NA
"ENSG00000143643",302.635347228191,-1.89670084018827,1.35343751041768,4.49276824055585,0.610304146994546,0.792981018615593,"TTC13"
"ENSG00000172426",12.4509456421445,1.23097459380925,3.70561639936087,4.49233782063051,0.610361586846776,0.792981018615593,"RSPH9"
"ENSG00000181704",803.810065146357,-0.333511288723037,0.632847450363294,4.49306415488178,0.610264657798846,0.792981018615593,"YIPF6"
"ENSG00000198513",410.401938723756,0.625088360356039,0.979758355150803,4.49256845190354,0.610330808767028,0.792981018615593,"ATL1"
"ENSG00000227060",9.88085050248339,-4.87847320551382,5.52896280406742,4.49305416414141,0.610265991033411,0.792981018615593,NA
"ENSG00000255585",6.61849119879353,-3.39224198229878,4.5737295458985,4.49270591806606,0.610312463892236,0.792981018615593,NA
"ENSG00000221716",7.97716295754586,5.59363633170992,5.53475377407244,4.49044783176365,0.610613823258048,0.793252970899221,"SNORA11"
"ENSG00000117758",604.198168470784,0.631722850454864,0.801133492096301,4.48706700640855,0.611065090404982,0.793783429103028,"STX12"
"ENSG00000159110",151.7939085818,-0.881226133708254,1.17096708757597,4.48618379551741,0.611182993641346,0.793857891394779,"IFNAR2"
"ENSG00000196998",648.17318936777,0.342378786530443,0.913052979657755,4.48599419720421,0.611208304589153,0.793857891394779,"WDR45"
"ENSG00000232684",7.64847678062284,-6.28482323450687,5.52783329937333,4.48548838317063,0.611275830895032,0.79388981480325,"ATP11A-AS1"
"ENSG00000227550",6.79437428028078,-6.66508557289357,5.52710801019946,4.48492857418973,0.61135056769541,0.793931097642944,NA
"ENSG00000252489",7.51418628511454,20.0036957408677,5.52676162889908,4.48445925425018,0.611413225579873,0.793956689486754,NA
"ENSG00000146963",1909.85184696005,-0.221101740432609,0.331651845800157,4.48342911090663,0.611550763345189,0.794074327665032,"LUC7L2"
"ENSG00000164542",168.600343413208,2.45089424074057,1.94550984783664,4.48313724738671,0.611589732375821,0.794074327665032,"KIAA0895"
"ENSG00000260059",10.5264670093543,-3.36891354246435,4.51937405439387,4.48077227583524,0.611905521199365,0.794428540481125,NA
"ENSG00000257231",7.85714621160244,19.91019778344,5.52686467700515,4.47563116143252,0.612592139533923,0.795264112598115,NA
"ENSG00000270659",25.3104720769023,-0.98111191647298,2.74468175368227,4.47479712905553,0.61270354594031,0.795352882493443,NA
"ENSG00000142065",337.546945369304,-0.618215498446592,0.853549142856586,4.47282530950366,0.612966952584169,0.795592007921477,"ZFP14"
"ENSG00000171100",534.969628914862,-0.354424446728117,0.793884848586573,4.47245160760656,0.613016876863706,0.795592007921477,"MTM1"
"ENSG00000253799",6.50919283063579,-5.84365701856141,5.64882577555222,4.47254241020694,0.613004746103018,0.795592007921477,"LINC01030"
"ENSG00000081052",16.801039885406,2.47846141525299,3.23938616101803,4.47203979558509,0.613071893563186,0.795594591615892,"COL4A4"
"ENSG00000136485",2746.85582168966,-0.497020141749975,0.436978332867305,4.47119662046299,0.613184542650032,0.795594591615892,"DCAF7"
"ENSG00000142396",482.166795373937,0.507650371508574,0.643191410162506,4.47114808130902,0.613191027684697,0.795594591615892,"LOC105372481"
"ENSG00000227331",7.02346406680217,-0.456772237761825,5.64882577547619,4.47170733337826,0.613116310266993,0.795594591615892,NA
"ENSG00000185730",20.6668084164426,-0.65745165830488,2.46386021512081,4.46855106798282,0.613538023707364,0.795877218823202,"ZNF696"
"ENSG00000198382",861.486484800992,0.502164063804279,0.738032953313803,4.46876422262613,0.613509541587902,0.795877218823202,"UVRAG"
"ENSG00000205209",16.2155222890933,-0.976225926390535,2.8749391372463,4.46897763260719,0.61348102566873,0.795877218823202,"SCGB2B2"
"ENSG00000126861",74.7317155060662,-2.04916305682406,1.90788560254197,4.46745428704776,0.613684582643328,0.79591332546842,"OMG"
"ENSG00000186767",493.152539078121,0.155265015228721,0.813628728076272,4.46738342743015,0.613694051651443,0.79591332546842,"SPIN4"
"ENSG00000226209",13.5013732295851,-6.58394240792308,5.19213563182454,4.46737610681723,0.613695029910814,0.79591332546842,NA
"ENSG00000202079",11.7416214914236,-0.915163747406482,2.90847801773704,4.46583567725946,0.613900887072024,0.796124449103856,NA
"ENSG00000168795",380.420539169002,0.154631634553644,1.33114672810342,4.46278551619156,0.614308547775973,0.796232080334902,"ZBTB5"
"ENSG00000171792",1019.82459568671,-0.0217702422565373,0.594359727528325,4.46335086245733,0.614232983131078,0.796232080334902,"RHNO1"
"ENSG00000196850",540.218407602413,-0.846232614658003,0.786782657161619,4.46368696097369,0.614188060978945,0.796232080334902,"PPTC7"
"ENSG00000204842",1690.06531453265,0.0780519876790572,0.470358503539009,4.46263640288203,0.614328478752306,0.796232080334902,"ATXN2"
"ENSG00000258490",61.2500222062408,-2.06538257669801,1.71810776485988,4.46480377289791,0.614038796109235,0.796232080334902,NA
"ENSG00000266969",7.17026292932718,1.51379642843608,2.60469073897706,4.4638108221821,0.614171506173369,0.796232080334902,NA
"ENSG00000271618",21.3578196592445,0.504703417305358,5.64882577536708,4.46426048098552,0.614111407428653,0.796232080334902,NA
"ENSG00000279098",8.98046507429041,0.504843161116385,5.64882577544355,4.46320913761615,0.614251925981252,0.796232080334902,NA
"ENSG00000101255",146.945111752244,-0.877783333242047,1.81138948458436,4.45969133607167,0.61472215759942,0.796397547618734,"TRIB3"
"ENSG00000101849",293.176562107164,0.241189086556011,1.31384040972433,4.45955480942416,0.614740409113794,0.796397547618734,"TBL1X"
"ENSG00000132530",338.955049974908,1.5493062729379,1.40613260857411,4.4599261932932,0.614690761099123,0.796397547618734,"XAF1"
"ENSG00000143811",546.884097224653,-0.522894810109281,0.463428351464417,4.45981688195855,0.614705374157315,0.796397547618734,"PYCR2"
"ENSG00000170145",353.068153677849,-0.452902692897031,0.953905839618717,4.46070658870622,0.614586437957061,0.796397547618734,"SIK2"
"ENSG00000198855",172.897601934272,-3.52744789741695,1.90642279102024,4.45942525801573,0.614757728264632,0.796397547618734,"FICD"
"ENSG00000278311",1684.6437711883,-0.328403482232345,0.350639877252414,4.46082913075492,0.614570056936075,0.796397547618734,"GGNBP2"
"ENSG00000261574",6.48268415221185,-5.36635118636061,5.53061850829862,4.45861643845718,0.614865858361511,0.796481807415034,NA
"ENSG00000257542",10.7821773679129,-21.3698073854354,5.10179448168574,4.45815340256115,0.614927763088825,0.796506180414612,"OR7E47P"
"ENSG00000255084",8.21606750131515,0.363136991529625,3.25549375626209,4.45773252128393,0.614984033310268,0.796523252223957,"LOC101928896"
"ENSG00000007944",1148.68635206267,0.427668982620705,0.640190306357065,4.45637508122684,0.615165526148427,0.796535076411717,"MYLIP"
"ENSG00000103051",1000.95374389128,0.0888688525727363,0.608864688036056,4.4567680252278,0.615112987338573,0.796535076411717,"COG4"
"ENSG00000127995",964.536272793737,0.808296299845046,0.540329065267989,4.45655574530775,0.615141370219394,0.796535076411717,"CASD1"
"ENSG00000174307",12.2897108803386,1.21350675297521,5.07423901618378,4.4566401421024,0.615130085911341,0.796535076411717,"PHLDA3"
"ENSG00000233330",7.36995303638003,-6.12889271845959,4.1437557487525,4.45390774969243,0.615495446295736,0.79679482630273,NA
"ENSG00000245293",19.3823486278783,-6.13869019202916,3.95302028098979,4.45398111253205,0.615485635957198,0.79679482630273,"LOC101929595"
"ENSG00000267745",13.1353174474512,-1.56515152293068,3.96376823318622,4.45401368124328,0.615481280765629,0.79679482630273,NA
"ENSG00000133983",486.038489657364,0.339022189172996,0.817965713300947,4.45262507470449,0.615666976055824,0.796961068094671,"COX16"
"ENSG00000166503",790.102270934598,-1.07508449407129,0.56302663024842,4.45169324584805,0.615791594824642,0.796978519821806,"HDGFRP3"
"ENSG00000227591",10.9213522586733,-14.9409447038421,5.64882577549908,4.4515571030545,0.615809802467668,0.796978519821806,"LOC101930114"
"ENSG00000237816",11.1192935178569,4.34605332087679,5.21159555235957,4.45192911458436,0.615760050200714,0.796978519821806,NA
"ENSG00000270823",9.69504311778213,-7.51490962053332,5.52603723099789,4.45033002564294,0.61597391662115,0.797135105624612,NA
"ENSG00000263847",52.4293136070242,-0.592961226770283,1.44712312541147,4.4495652831217,0.616076201445554,0.797211661443546,NA
"ENSG00000182809",9.15656299818967,-4.62198900535843,5.53460901145036,4.44906521450888,0.616143088094661,0.797242403992007,"CRIP2"
"ENSG00000164342",57.6308983616333,-4.3135906482658,2.6010624674719,4.44768012262077,0.616328359789953,0.79742631278206,"TLR3"
"ENSG00000160007",211.082655906451,-0.679151365133589,1.16444644858853,4.44628270004176,0.616515293942771,0.797500714382933,"ARHGAP35"
"ENSG00000224083",31.8839184752397,4.49829330954649,2.91984385562803,4.44652344088726,0.616483088943143,0.797500714382933,NA
"ENSG00000231758",81.0422048341082,-0.363097424151375,1.76396462296117,4.44668201160692,0.616461876428226,0.797500714382933,NA
"ENSG00000113555",65.780808088478,0.94388831555366,2.61335467308893,4.44542489895696,0.616630049063668,0.797537535470326,"PCDH12"
"ENSG00000235978",41.7197863134764,1.69062183423462,1.65636584367553,4.44546126493597,0.61662518398677,0.797537535470326,NA
"ENSG00000279135",6.6786004218712,19.4165258274062,5.52861689273856,4.44473545782619,0.616722284861126,0.797601023973827,NA
"ENSG00000198270",249.931432280336,-1.41142133541938,1.45544619231259,4.44237370455659,0.617038272397908,0.797953859330862,"TMEM116"
"ENSG00000185359",28.93235769522,-3.13087418232442,2.04378338647488,4.44105798543407,0.617214323360135,0.798069863410191,"HGS"
"ENSG00000233967",24.118494715854,0.681433346245843,4.13533301939732,4.44129464552967,0.617182655997196,0.798069863410191,NA
"ENSG00000228224",21.3711352099201,0.182570478628984,0.652984919191904,4.44001260734439,0.617354209302782,0.798139079518948,"NACAP1"
"ENSG00000243678",177.874127011281,0.58794355215443,0.810022269172669,4.4401307528702,0.617338399445678,0.798139079518948,"NME2"
"ENSG00000135506",521.023239179487,0.251453181118587,0.570838290099158,4.43935780371658,0.617441834711311,0.798151445628544,"OS9"
"ENSG00000233833",31.3991217796949,-2.89251932079692,4.95132794450274,4.43922941707909,0.61745901566322,0.798151445628544,NA
"ENSG00000257599",12.8238702941722,-5.87794202211058,3.35825061552353,4.4389731557596,0.617493309382408,0.798151445628544,"OVCH1-AS1"
"ENSG00000232977",6.436592116062,-1.69201761609301,4.72198723850837,4.43846170771526,0.617561754313886,0.798155490013244,"LINC00327"
"ENSG00000273486",84.2022478220713,0.141286919981662,1.7377436437596,4.43830448257881,0.617582795437351,0.798155490013244,NA
"ENSG00000176641",7.01560895701883,2.09096842098261,3.16202372618522,4.43591480765099,0.617902620901062,0.798358555842524,"RNF152"
"ENSG00000188807",66.3138769513334,-0.876331763612749,1.2966632041008,4.43583966521425,0.617912678303435,0.798358555842524,"TMEM201"
"ENSG00000251303",13.2955314239397,1.29838512308904,3.76028499433742,4.43600971530012,0.617889918086657,0.798358555842524,NA
"ENSG00000254996",105.162728938719,-3.05905198425762,1.84431037511317,4.43591590519713,0.617902474000814,0.798358555842524,"ANKHD1-EIF4EBP3"
"ENSG00000274373",18.9151359646219,-19.1653516221575,4.29796058153254,4.43492282739446,0.618035394997511,0.798461299729452,NA
"ENSG00000073578",2372.39737752566,0.463341975853298,0.527482362919247,4.43283655597008,0.618314658311235,0.798654633420669,"SDHA"
"ENSG00000117408",250.221973554665,-0.656871329836016,1.47573794520952,4.43295495032532,0.618298809562931,0.798654633420669,"IPO13"
"ENSG00000263326",7.38383860411269,4.89312907760671,4.13866351760078,4.43335763225723,0.618244905613214,0.798654633420669,NA
"ENSG00000100784",580.052504969714,-0.273635371561363,0.642422114958596,4.4323869884102,0.618374840081314,0.798676559453821,"RPS6KA5"
"ENSG00000139631",385.341654561823,0.229303848510325,1.02267692443265,4.43155095880877,0.618486759451915,0.798765300668528,"CSAD"
"ENSG00000087365",3011.08811394695,-0.121165645663796,0.341298205396546,4.4309597851593,0.618565902680808,0.798811702602678,"SF3B2"
"ENSG00000243943",1315.56956068165,0.0621256919966047,0.735677205637677,4.42963719458686,0.618742972408138,0.798984550818332,"ZNF512"
"ENSG00000144199",354.352981984309,1.12307579576093,0.662898541909469,4.42720271617918,0.619068932443906,0.799349623933054,"FAHD2B"
"ENSG00000245479",9.89019501409627,-6.01087957664784,5.24642028055349,4.42569527241388,0.619270788077797,0.799501224099709,"LINC01585"
"ENSG00000254985",9.80793098276156,2.48287096757091,4.62511093916206,4.42567991734431,0.619272844287781,0.799501224099709,NA
"ENSG00000135931",65.2514047380684,1.41028586043757,2.06211324866989,4.42449686107571,0.619431272886564,0.799649911258337,"ARMC9"
"ENSG00000167193",1216.45855154763,1.12233413713365,0.669137253133069,4.42361680980349,0.619549130502219,0.799746206517704,"CRK"
"ENSG00000169203",63.3404925782366,-0.1332914528191,0.779098094484593,4.42261615832786,0.619683145087996,0.799787128481296,NA
"ENSG00000272733",54.2746655520167,-0.876553882647178,2.63029759392185,4.42246645285758,0.619703195294056,0.799787128481296,NA
"ENSG00000273474",13.2935135387244,4.82908769043314,3.8557465158428,4.42241092321855,0.619710632471604,0.799787128481296,NA
"ENSG00000006194",352.084091573439,0.158552160789426,0.995964539390492,4.42173070069998,0.61980173741256,0.799848863171682,"ZNF263"
"ENSG00000163686",32.0924887231124,0.0169360013994591,2.45381866578111,4.41996285835143,0.620038525467592,0.800098578936714,"ABHD6"
"ENSG00000221829",359.557808753194,-0.944153926010661,1.08472246549464,4.41932624891297,0.620123798980604,0.800152758910824,"FANCG"
"ENSG00000161544",12.7365343657063,6.27122307672837,3.86077511872149,4.41864942787531,0.620214461641606,0.800213884514908,"CYGB"
"ENSG00000119723",251.560285127028,0.193151824468593,0.720576665439599,4.41814299642385,0.620282301894011,0.800223157609513,"COQ6"
"ENSG00000259109",17.2323176252788,-21.887073337433,5.5257672137509,4.41794944729169,0.620308229666579,0.800223157609513,NA
"ENSG00000133247",18.7365908853649,-2.85310238469045,2.09050907159833,4.41712370219622,0.620418848849888,0.800254163770161,"KMT5C"
"ENSG00000265018",7.42894175109862,-0.572252807999484,1.19333275407257,4.41712386578592,0.620418826934514,0.800254163770161,"AGAP12P"
"ENSG00000096968",617.23744609273,0.289123578953831,0.921448508999819,4.41625250679175,0.620535561362539,0.80033574631208,"JAK2"
"ENSG00000125843",257.947743548836,-0.360741158426926,1.30163493213794,4.41600521909646,0.620568690932705,0.80033574631208,"AP5S1"
"ENSG00000139190",146.410133119082,-0.331799449427062,2.22103462094699,4.41501332945776,0.620701580019033,0.800451284125284,"VAMP1"
"ENSG00000248693",56.3320346413805,2.12414998514994,1.71550473929497,4.41409008409227,0.620825278009644,0.80055495388966,NA
"ENSG00000065970",411.498203755386,0.684958819813094,1.26443308882045,4.4125905206717,0.621026203489189,0.800592876990073,"FOXJ2"
"ENSG00000145916",231.628788116837,-1.76047916664848,1.39291796770837,4.4125776449327,0.621027928761734,0.800592876990073,"RMND5B"
"ENSG00000178385",407.06765670145,0.405763288900564,0.793236773121795,4.41306092348793,0.620963173018299,0.800592876990073,"PLEKHM3"
"ENSG00000263884",158.358265851036,-1.84312544396086,1.61680452708646,4.4134404915591,0.620912314737621,0.800592876990073,NA
"ENSG00000061987",1492.38871858679,0.461916675774926,0.706674884724619,4.41195323611089,0.621111597080681,0.800644900420948,"MON2"
"ENSG00000004777",17.5330583138643,-0.910279454789544,1.13205689232132,4.41021662252052,0.621344309265971,0.800704434441273,"ARHGAP33"
"ENSG00000076513",1274.92616586872,-0.366177550435638,0.632927232709299,4.40954294622986,0.621434589266419,0.800704434441273,"ANKRD13A"
"ENSG00000104691",405.562318671691,1.23799812164027,1.41247857930601,4.4109190426891,0.621250180283291,0.800704434441273,"UBXN8"
"ENSG00000114268",49.5651332859004,2.67571463355337,3.07844140057621,4.41054861340996,0.62129981989128,0.800704434441273,"PFKFB4"
"ENSG00000165898",401.005063031142,0.914912951233229,0.636774839830805,4.41083164718845,0.621261891695021,0.800704434441273,"ISCA2"
"ENSG00000252658",15.820888545259,-5.70711967855345,4.31010213109912,4.409345897159,0.621460996533889,0.800704434441273,NA
"ENSG00000253457",10.200400562629,2.43097336178527,3.84397317580606,4.40975787861967,0.621405785665433,0.800704434441273,"SMIM18"
